code,name,date,bucket,start_time,end_time,bars,volume_lot,return,partition
600036,招商银行,2026-05-20,14,13:20,13:28,5,35490.21,-0.000537357834871428,equal_time
600036,招商银行,2026-05-20,15,13:30,13:38,5,19375.0,0.0002687359659690026,equal_time
600036,招商银行,2026-05-20,16,13:40,13:48,5,16495.0,0.0,equal_time
600036,招商银行,2026-05-20,17,13:50,13:58,5,16345.0,0.00026876625687668505,equal_time
600036,招商银行,2026-05-20,18,14:00,14:08,5,18365.760000000002,0.00026876625687668505,equal_time
600036,招商银行,2026-05-20,19,14:10,14:18,5,13499.119999999999,0.00026876625687668505,equal_time
600036,招商银行,2026-05-20,20,14:20,14:28,5,24403.0,-0.0002687662568767704,equal_time
600036,招商银行,2026-05-20,21,14:30,14:38,5,34474.979999999996,-0.00026873596596907814,equal_time
600036,招商银行,2026-05-20,22,14:40,14:48,5,40041.93,0.0,equal_time
600036,招商银行,2026-05-20,23,14:50,14:56,4,31165.18,0.0,equal_time
600036,招商银行,2026-05-21,0,09:30,09:38,5,62896.8,0.0024196852432527348,equal_time
600036,招商银行,2026-05-21,1,09:40,09:48,5,68981.38,-0.0010747156922506552,equal_time
600036,招商银行,2026-05-21,2,09:50,09:58,5,46686.829999999994,-0.0005377912868648788,equal_time
600036,招商银行,2026-05-21,3,10:00,10:08,5,30808.07,0.0018809543242076447,equal_time
600036,招商银行,2026-05-21,4,10:10,10:18,5,29977.86,-0.0018809543242076046,equal_time
600036,招商银行,2026-05-21,5,10:20,10:28,5,26499.24,-0.00026905545382865584,equal_time
600036,招商银行,2026-05-21,6,10:30,10:38,5,27590.4,-0.00026902520813475893,equal_time
600036,招商银行,2026-05-21,7,10:40,10:48,5,20811.370000000003,-0.00026902520813475893,equal_time
600036,招商银行,2026-05-21,8,10:50,10:58,5,17964.25,-0.00026902520813475893,equal_time
600036,招商银行,2026-05-21,9,11:00,11:08,5,15472.64,0.0,equal_time
600036,招商银行,2026-05-21,10,11:10,11:18,5,12271.57,0.00026902520813471985,equal_time
600036,招商银行,2026-05-21,11,11:20,11:28,5,17266.8,-0.00026902520813475893,equal_time
600036,招商银行,2026-05-21,12,11:30,13:06,5,28673.019999999997,0.0,equal_time
600036,招商银行,2026-05-21,13,13:08,13:16,5,25222.72,0.00026902520813471985,equal_time
600036,招商银行,2026-05-21,14,13:18,13:26,5,19105.03,0.0005379359630941043,equal_time
600036,招商银行,2026-05-21,15,13:28,13:36,5,30463.9,0.0021488547629035814,equal_time
600036,招商银行,2026-05-21,16,13:38,13:46,5,11842.0,-0.0016112080193352392,equal_time
600036,招商银行,2026-05-21,17,13:48,13:56,5,16972.0,0.0005373578348714885,equal_time
600036,招商银行,2026-05-21,18,13:58,14:06,5,25068.4,0.0008054445369570579,equal_time
600036,招商银行,2026-05-21,19,14:08,14:16,5,32579.92,0.0016094792150828834,equal_time
600036,招商银行,2026-05-21,20,14:18,14:26,5,26820.0,-0.0016094792150828099,equal_time
600036,招商银行,2026-05-21,21,14:28,14:36,5,28095.0,-0.0005368226455469152,equal_time
600036,招商银行,2026-05-21,22,14:38,14:46,5,31825.0,-0.0016120738149420966,equal_time
600036,招商银行,2026-05-21,23,14:48,14:56,5,46206.63,-0.0005379359630941518,equal_time
600036,招商银行,2026-05-22,0,09:30,09:38,5,95636.91,-0.0008087014407499121,equal_time
600036,招商银行,2026-05-22,1,09:40,09:48,5,59952.11,-0.0016199078838682961,equal_time
600036,招商银行,2026-05-22,2,09:50,09:58,5,59882.17,0.0002702184643052396,equal_time
600036,招商银行,2026-05-22,3,10:00,10:08,5,30796.989999999998,0.002428827438223839,equal_time
600036,招商银行,2026-05-22,4,10:10,10:18,5,51387.95,0.0026918533036486432,equal_time
600036,招商银行,2026-05-22,5,10:20,10:28,5,31557.8,-0.00026891077759930463,equal_time
600036,招商银行,2026-05-22,6,10:30,10:38,5,18182.0,-0.00026905545382865584,equal_time
600036,招商银行,2026-05-22,7,10:40,10:48,5,16941.0,0.0008069611712288734,equal_time
600036,招商银行,2026-05-22,8,10:50,10:58,5,31808.9,0.0016120738149421822,equal_time
600036,招商银行,2026-05-22,9,11:00,11:08,5,36234.38,0.0013413613700603497,equal_time
600036,招商银行,2026-05-22,10,11:10,11:18,5,25334.0,0.0005360616062424945,equal_time
600036,招商银行,2026-05-22,11,11:20,11:28,5,11989.0,-0.0010724107286638914,equal_time
600036,招商银行,2026-05-22,12,11:30,13:06,5,24196.0,-0.0016112080193352392,equal_time
600036,招商银行,2026-05-22,13,13:08,13:16,5,22754.0,0.0010744270713737114,equal_time
600036,招商银行,2026-05-22,14,13:18,13:26,5,11471.26,-0.0010740361149517619,equal_time
600036,招商银行,2026-05-22,15,13:28,13:36,5,17745.989999999998,-0.0002687662568767704,equal_time
600036,招商银行,2026-05-22,16,13:38,13:46,5,21505.89,-0.0013449695510019998,equal_time
600036,招商银行,2026-05-22,17,13:48,13:56,5,15839.0,0.0,equal_time
600036,招商银行,2026-05-22,18,13:58,14:06,5,24718.870000000003,-0.0005385152813290185,equal_time
600036,招商银行,2026-05-22,19,14:08,14:16,5,19552.69,-0.0002694178125513788,equal_time
600036,招商银行,2026-05-22,20,14:18,14:26,5,20622.79,-0.00026956303502041106,equal_time
600036,招商银行,2026-05-22,21,14:28,14:36,5,32833.0,-0.0008089195543555094,equal_time
600036,招商银行,2026-05-22,22,14:38,14:46,5,34284.25,-0.00026992676315807046,equal_time
600036,招商银行,2026-05-22,23,14:48,14:56,5,39490.0,0.0,equal_time
600036,招商银行,2026-05-25,0,09:30,09:38,5,54900.719999999994,-0.0013522446021261483,equal_time
600036,招商银行,2026-05-25,1,09:40,09:48,5,37250.22,0.004320823477499106,equal_time
600036,招商银行,2026-05-25,2,09:50,09:58,5,76953.0,0.0002693876237457792,equal_time
600036,招商银行,2026-05-25,3,10:00,10:08,5,28730.16,-0.0008084835278538938,equal_time
600036,招商银行,2026-05-25,4,10:10,10:18,5,23293.19,0.0013471438752638437,equal_time
600036,招商银行,2026-05-25,5,10:20,10:28,5,25918.0,0.0002692727464702578,equal_time
600036,招商银行,2026-05-25,6,10:30,10:38,5,23850.96,-0.0002692727464703778,equal_time
600036,招商银行,2026-05-25,7,10:40,10:48,5,22850.11,-0.0013471438752639786,equal_time
600036,招商银行,2026-05-25,8,10:50,10:58,5,14581.18,-0.0005393866852678532,equal_time
600036,招商银行,2026-05-25,9,11:00,11:08,5,20646.0,-0.0008095744349823472,equal_time
600036,招商银行,2026-05-25,10,11:10,11:18,5,24795.0,-0.0008103334488859318,equal_time
600036,招商银行,2026-05-25,11,11:20,11:28,5,26732.010000000002,-0.0008106682900656102,equal_time
600036,招商银行,2026-05-25,12,13:00,13:08,5,27059.160000000003,0.0002701884021287686,equal_time
600036,招商银行,2026-05-25,13,13:10,13:18,5,26951.0,-0.0013518790436316513,equal_time
600036,招商银行,2026-05-25,14,13:20,13:28,5,24300.2,0.0005408452533045741,equal_time
600036,招商银行,2026-05-25,15,13:30,13:38,5,14284.2,-0.000811429217871302,equal_time
600036,招商银行,2026-05-25,16,13:40,13:48,5,16667.0,0.0005409915775748191,equal_time
600036,招商银行,2026-05-25,17,13:50,13:58,5,17859.0,0.0,equal_time
600036,招商银行,2026-05-25,18,14:00,14:08,5,15709.880000000001,-0.0005409915775747998,equal_time
600036,招商银行,2026-05-25,19,14:10,14:18,5,11731.0,0.0,equal_time
600036,招商银行,2026-05-25,20,14:20,14:28,5,38952.909999999996,-0.0008118683724543489,equal_time
600036,招商银行,2026-05-25,21,14:30,14:38,5,30209.010000000002,-0.0005415775553811986,equal_time
600036,招商银行,2026-05-25,22,14:40,14:48,5,54458.0,0.0,equal_time
600036,招商银行,2026-05-25,23,14:50,14:56,4,25534.42,0.0008123080026454725,equal_time
600036,招商银行,2026-05-26,0,09:30,09:38,5,67279.13,0.0008119848746218956,equal_time
600036,招商银行,2026-05-26,1,09:40,09:48,5,109373.78,0.002970984111559294,equal_time
600036,招商银行,2026-05-26,2,09:50,09:58,5,49509.67999999999,0.002693200422513437,equal_time
600036,招商银行,2026-05-26,3,10:00,10:08,5,41364.17,-0.0008071782641370939,equal_time
600036,招商银行,2026-05-26,4,10:10,10:18,5,25660.53,-0.0010773207176262732,equal_time
600036,招商银行,2026-05-26,5,10:20,10:28,5,38029.17,-0.0026983904732441793,equal_time
600036,招商银行,2026-05-26,6,10:30,10:38,5,20610.0,-0.0002702184643052819,equal_time
600036,招商银行,2026-05-26,7,10:40,10:48,5,18137.3,0.0024281720089390233,equal_time
600036,招商银行,2026-05-26,8,10:50,10:58,5,20603.7,-0.0008087014407499121,equal_time
600036,招商银行,2026-05-26,9,11:00,11:08,5,18752.3,-0.0010790644655517877,equal_time
600036,招商银行,2026-05-26,10,11:10,11:18,5,17162.0,-0.0002698966546984272,equal_time
600036,招商银行,2026-05-26,11,11:20,11:28,5,9655.23,0.0005396777802839288,equal_time
600036,招商银行,2026-05-26,12,13:00,13:08,5,17666.0,-0.0002697811486259651,equal_time
600036,招商银行,2026-05-26,13,13:10,13:18,5,18279.0,-0.00107964696994865,equal_time
600036,招商银行,2026-05-26,14,13:20,13:28,5,12701.0,0.0,equal_time
600036,招商银行,2026-05-26,15,13:30,13:38,5,13566.0,-0.0005401149845807222,equal_time
600036,招商银行,2026-05-26,16,13:40,13:48,5,18418.440000000002,-0.0002702184643052819,equal_time
600036,招商银行,2026-05-26,17,13:50,13:58,5,23546.8,0.0016203452688713597,equal_time
600036,招商银行,2026-05-26,18,14:00,14:08,5,17466.0,0.0005395321657516736,equal_time
600036,招商银行,2026-05-26,19,14:10,14:18,5,13820.0,-0.0016190336552164989,equal_time
600036,招商银行,2026-05-26,20,14:20,14:28,5,16983.0,0.00027004244961447387,equal_time
600036,招商银行,2026-05-26,21,14:30,14:38,5,46574.4,-0.0010807107396800296,equal_time
600036,招商银行,2026-05-26,22,14:40,14:48,5,36080.69,0.0,equal_time
600036,招商银行,2026-05-26,23,14:50,14:56,4,26754.82,0.0005404498257603213,equal_time
600036,招商银行,2026-05-27,0,09:30,09:38,5,100970.9,0.004317325910456953,equal_time
600036,招商银行,2026-05-27,1,09:40,09:48,5,64479.729999999996,0.0002692425348586892,equal_time
600036,招商银行,2026-05-27,2,09:50,09:58,5,32249.0,-0.0010779013404051984,equal_time
600036,招商银行,2026-05-27,3,10:00,10:08,5,28615.13,0.0,equal_time
600036,招商银行,2026-05-27,4,10:10,10:18,5,26402.8,-0.0008091377023936748,equal_time
600036,招商银行,2026-05-27,5,10:20,10:28,5,32356.12,-0.0013501568667425234,equal_time
600036,招商银行,2026-05-27,6,10:30,10:38,5,33931.6,-0.0002701884021288976,equal_time
600036,招商银行,2026-05-27,7,10:40,10:48,5,13120.8,0.0,equal_time
600036,招商银行,2026-05-27,8,10:50,10:58,5,77569.4,-0.0029774175808168924,equal_time
600036,招商银行,2026-05-27,9,11:00,11:08,5,47285.0,-0.0016277148900436936,equal_time
600036,招商银行,2026-05-27,10,11:10,11:18,5,27839.0,0.0,equal_time
600036,招商银行,2026-05-27,11,11:20,11:28,5,35437.3,-0.00027161265674769433,equal_time
600036,招商银行,2026-05-27,12,11:30,13:06,5,43687.7,-0.0005433430737815168,equal_time
600036,招商银行,2026-05-27,13,13:08,13:16,5,19762.0,0.002442670620573001,equal_time
600036,招商银行,2026-05-27,14,13:18,13:26,5,13824.130000000001,-0.0008135262630880541,equal_time
600036,招商银行,2026-05-27,15,13:28,13:36,5,30597.94,0.004062335416719668,equal_time
600036,招商银行,2026-05-27,16,13:38,13:46,5,57032.0,0.001080710739680001,equal_time
600036,招商银行,2026-05-27,17,13:48,13:56,5,18780.0,-0.0010807107396800296,equal_time
600036,招商银行,2026-05-27,18,13:58,14:06,5,16198.0,-0.0016234140924931172,equal_time
600036,招商银行,2026-05-27,19,14:08,14:16,5,20637.4,0.0002708770886469576,equal_time
600036,招商银行,2026-05-27,20,14:18,14:26,5,22138.0,-0.000270847131598429,equal_time
600036,招商银行,2026-05-27,21,14:28,14:36,5,18833.43,0.001083345196621427,equal_time
600036,招商银行,2026-05-27,22,14:38,14:46,5,20211.65,0.0008119848746218956,equal_time
600036,招商银行,2026-05-27,23,14:48,14:56,5,36826.24,0.0018926514685601286,equal_time
600519,贵州茅台,2026-04-28,0,09:30,09:38,5,3449.96,0.002137514173310838,equal_time
600519,贵州茅台,2026-04-28,1,09:40,09:48,5,3248.28,0.0007187275028419476,equal_time
600519,贵州茅台,2026-04-28,2,09:50,09:58,5,2072.44,9.247323047665182e-05,equal_time
600519,贵州茅台,2026-04-28,3,10:00,10:08,5,2913.94,0.0001920350600108626,equal_time
600519,贵州茅台,2026-04-28,4,10:10,10:18,5,1524.12,-0.002505781306850963,equal_time
600519,贵州茅台,2026-04-28,5,10:20,10:28,5,1276.0,-0.0003136210957297704,equal_time
600519,贵州茅台,2026-04-28,6,10:30,10:38,5,1114.41,-0.00020682285696092768,equal_time
600519,贵州茅台,2026-04-28,7,10:40,10:48,5,1649.77,-0.0007776777197964745,equal_time
600519,贵州茅台,2026-04-28,8,10:50,10:58,5,1011.11,-0.00010708724575434432,equal_time
600519,贵州茅台,2026-04-28,9,11:00,11:08,5,825.37,0.00011421631091902893,equal_time
600519,贵州茅台,2026-04-28,10,11:10,11:18,5,668.54,0.0004352111014515047,equal_time
600519,贵州茅台,2026-04-28,11,11:20,11:28,5,675.2,-0.0006422094524644357,equal_time
600519,贵州茅台,2026-04-28,12,11:30,13:06,5,1141.07,0.0006849623172721036,equal_time
600519,贵州茅台,2026-04-28,13,13:08,13:16,5,1175.18,-0.0006136047020185126,equal_time
600519,贵州茅台,2026-04-28,14,13:18,13:26,5,992.8199999999999,-2.8490158808373404e-05,equal_time
600519,贵州茅台,2026-04-28,15,13:28,13:36,5,997.0,9.992909572885992e-05,equal_time
600519,贵州茅台,2026-04-28,16,13:38,13:46,5,940.5,0.00207444030955417,equal_time
600519,贵州茅台,2026-04-28,17,13:48,13:56,5,751.5,-0.0012755336763092678,equal_time
600519,贵州茅台,2026-04-28,18,13:58,14:06,5,775.2,0.00029947949017797537,equal_time
600519,贵州茅台,2026-04-28,19,14:08,14:16,5,899.26,0.001310828162438572,equal_time
600519,贵州茅台,2026-04-28,20,14:18,14:26,5,1114.3600000000001,-0.0006337115444215932,equal_time
600519,贵州茅台,2026-04-28,21,14:28,14:36,5,960.26,-0.0008053028104365181,equal_time
600519,贵州茅台,2026-04-28,22,14:38,14:46,5,1221.0,-0.0004206274983467359,equal_time
600519,贵州茅台,2026-04-28,23,14:48,14:56,5,1094.1299999999999,0.0004916826825018592,equal_time
600519,贵州茅台,2026-04-29,0,09:30,09:38,5,3742.71,0.0007470528955733576,equal_time
600519,贵州茅台,2026-04-29,1,09:40,09:48,5,2073.01,-0.001423589083217335,equal_time
600519,贵州茅台,2026-04-29,2,09:50,09:58,5,1324.72,0.00014249622015724954,equal_time
600519,贵州茅台,2026-04-29,3,10:00,10:08,5,1123.44,0.0009472715794004651,equal_time
600519,贵州茅台,2026-04-29,4,10:10,10:18,5,1175.6,-0.0006341687928645718,equal_time
600519,贵州茅台,2026-04-29,5,10:20,10:28,5,994.0,-0.0009199156986509958,equal_time
600519,贵州茅台,2026-04-29,6,10:30,10:38,5,1674.79,-0.0004851941407425817,equal_time
600519,贵州茅台,2026-04-29,7,10:40,10:48,5,1573.3,-0.00027841981294976487,equal_time
600519,贵州茅台,2026-04-29,8,10:50,10:58,5,849.0,0.0001641797018493559,equal_time
600519,贵州茅台,2026-04-29,9,11:00,11:08,5,755.0,0.0011771806010497752,equal_time
600519,贵州茅台,2026-04-29,10,11:10,11:18,5,691.0,-0.00042071449745200644,equal_time
600519,贵州茅台,2026-04-29,11,11:20,11:28,5,589.7800000000001,0.00011406894112758359,equal_time
600519,贵州茅台,2026-04-29,12,11:30,13:06,5,1795.6799999999998,-0.0007921196836289504,equal_time
600519,贵州茅台,2026-04-29,13,13:08,13:16,5,1013.48,0.00018560724775511326,equal_time
600519,贵州茅台,2026-04-29,14,13:18,13:26,5,1136.0,-1.4289764712276829e-05,equal_time
600519,贵州茅台,2026-04-29,15,13:28,13:36,5,886.0,-1.4289050057277113e-05,equal_time
600519,贵州茅台,2026-04-29,16,13:38,13:46,5,1007.0,-0.00012137803028118643,equal_time
600519,贵州茅台,2026-04-29,17,13:48,13:56,5,1292.0,-4.2786435695555995e-05,equal_time
600519,贵州茅台,2026-04-29,18,13:58,14:06,5,1437.2,2.8495650559057858e-05,equal_time
600519,贵州茅台,2026-04-29,19,14:08,14:16,5,1114.12,0.0001355847845276072,equal_time
600519,贵州茅台,2026-04-29,20,14:18,14:26,5,1937.54,0.00030691486036820884,equal_time
600519,贵州茅台,2026-04-29,21,14:28,14:36,5,1834.02,-0.00018556617556499464,equal_time
600519,贵州茅台,2026-04-29,22,14:38,14:46,5,2253.06,-4.286806899352893e-05,equal_time
600519,贵州茅台,2026-04-29,23,14:48,14:56,5,2014.0900000000001,0.0001070796042912251,equal_time
600519,贵州茅台,2026-04-30,0,09:30,09:38,5,4264.23,-0.00420884827648813,equal_time
600519,贵州茅台,2026-04-30,1,09:40,09:48,5,2306.79,0.002443060417812155,equal_time
600519,贵州茅台,2026-04-30,2,09:50,09:58,5,2063.0,-0.002959677470116976,equal_time
600519,贵州茅台,2026-04-30,3,10:00,10:08,5,1508.0,0.000315776858142479,equal_time
600519,贵州茅台,2026-04-30,4,10:10,10:18,5,1877.0,-0.0012562230073584946,equal_time
600519,贵州茅台,2026-04-30,5,10:20,10:28,5,3155.9,-0.0011426643145366956,equal_time
600519,贵州茅台,2026-04-30,6,10:30,10:38,5,2445.5,-0.00040274511682548736,equal_time
600519,贵州茅台,2026-04-30,7,10:40,10:48,5,5871.0,-0.0036108087476033907,equal_time
600519,贵州茅台,2026-04-30,8,10:50,10:58,5,3289.17,-0.0013149834937852519,equal_time
600519,贵州茅台,2026-04-30,9,11:00,11:08,5,1682.83,-0.0013022318519776872,equal_time
600519,贵州茅台,2026-04-30,10,11:10,11:18,5,1968.0,7.236637108728734e-05,equal_time
600519,贵州茅台,2026-04-30,11,11:20,11:28,5,1447.8,6.511688770788716e-05,equal_time
600519,贵州茅台,2026-04-30,12,11:30,13:06,5,2368.31,-0.000593531741040874,equal_time
600519,贵州茅台,2026-04-30,13,13:08,13:16,5,2261.0,-0.0007533621794664342,equal_time
600519,贵州茅台,2026-04-30,14,13:18,13:26,5,2213.13,0.0003622479648130133,equal_time
600519,贵州茅台,2026-04-30,15,13:28,13:36,5,1214.2,0.0010787221574527054,equal_time
600519,贵州茅台,2026-04-30,16,13:38,13:46,5,1227.0,-0.00020264665074740413,equal_time
600519,贵州茅台,2026-04-30,17,13:48,13:56,5,1258.0,0.00020989414203845006,equal_time
600519,贵州茅台,2026-04-30,18,13:58,14:06,5,1176.26,0.0007450672313517414,equal_time
600519,贵州茅台,2026-04-30,19,14:08,14:16,5,1156.0,-0.0007884391517149103,equal_time
600519,贵州茅台,2026-04-30,20,14:18,14:26,5,1140.0,-0.00025330356084369703,equal_time
600519,贵州茅台,2026-04-30,21,14:28,14:36,5,1342.6,0.0008176384590291969,equal_time
600519,贵州茅台,2026-04-30,22,14:38,14:46,5,1802.67,0.00010117860725597188,equal_time
600519,贵州茅台,2026-04-30,23,14:48,14:56,5,1703.96,0.0014885873111516494,equal_time
600519,贵州茅台,2026-05-06,0,09:30,09:38,5,12757.88,0.0030720278728924256,equal_time
600519,贵州茅台,2026-05-06,1,09:40,09:48,5,3629.8999999999996,0.0055288555458877404,equal_time
600519,贵州茅台,2026-05-06,2,09:50,09:58,5,2437.9400000000005,-2.181418464777974e-05,equal_time
600519,贵州茅台,2026-05-06,3,10:00,10:08,5,1519.53,-0.0011411277852787464,equal_time
600519,贵州茅台,2026-05-06,4,10:10,10:18,5,1115.0,0.00015996589795533845,equal_time
600519,贵州茅台,2026-05-06,5,10:20,10:28,5,1816.26,-0.0029492749913945585,equal_time
600519,贵州茅台,2026-05-06,6,10:30,10:38,5,2170.1699999999996,-0.0008973342847047415,equal_time
600519,贵州茅台,2026-05-06,7,10:40,10:48,5,1208.5,0.00022626316854638256,equal_time
600519,贵州茅台,2026-05-06,8,10:50,10:58,5,1908.67,-0.0005035205115930344,equal_time
600519,贵州茅台,2026-05-06,9,11:00,11:08,5,1226.9,0.00036492621206828905,equal_time
600519,贵州茅台,2026-05-06,10,11:10,11:18,5,1390.08,0.0024852767891513955,equal_time
600519,贵州茅台,2026-05-06,11,11:20,11:28,5,974.95,-0.0002475815269907348,equal_time
600519,贵州茅台,2026-05-06,12,11:30,13:06,5,1172.08,-0.0005752946965869676,equal_time
600519,贵州茅台,2026-05-06,13,13:08,13:16,5,1324.0,-0.0012537510728435875,equal_time
600519,贵州茅台,2026-05-06,14,13:18,13:26,5,1512.0,-0.0006201598640051299,equal_time
600519,贵州茅台,2026-05-06,15,13:28,13:36,5,1563.0,0.00016783648916909053,equal_time
600519,贵州茅台,2026-05-06,16,13:38,13:46,5,895.09,0.00021162778990559843,equal_time
600519,贵州茅台,2026-05-06,17,13:48,13:56,5,934.0,9.484318888082396e-05,equal_time
600519,贵州茅台,2026-05-06,18,13:58,14:06,5,1057.26,0.000598092372084302,equal_time
600519,贵州茅台,2026-05-06,19,14:08,14:16,5,1014.0,0.00029152500709684123,equal_time
600519,贵州茅台,2026-05-06,20,14:18,14:26,5,904.0799999999999,0.0027149558263721493,equal_time
600519,贵州茅台,2026-05-06,21,14:28,14:36,5,1574.1,-0.00020365915376238848,equal_time
600519,贵州茅台,2026-05-06,22,14:38,14:46,5,1334.5,0.00026913922096728646,equal_time
600519,贵州茅台,2026-05-06,23,14:48,14:56,5,1831.8899999999999,6.5431828115436e-05,equal_time
600519,贵州茅台,2026-05-07,0,09:30,09:38,5,5670.870000000001,0.0022596310081268362,equal_time
600519,贵州茅台,2026-05-07,1,09:40,09:48,5,3841.41,0.0035289729888283456,equal_time
600519,贵州茅台,2026-05-07,2,09:50,09:58,5,2729.08,0.0015034791957726722,equal_time
600519,贵州茅台,2026-05-07,3,10:00,10:08,5,2479.05,-0.0010044583991903142,equal_time
600519,贵州茅台,2026-05-07,4,10:10,10:18,5,1442.92,-0.000527925085744855,equal_time
600519,贵州茅台,2026-05-07,5,10:20,10:28,5,1275.94,-0.0015202345058854773,equal_time
600519,贵州茅台,2026-05-07,6,10:30,10:38,5,1249.88,-0.0009133087369533523,equal_time
600519,贵州茅台,2026-05-07,7,10:40,10:48,5,877.01,-0.0004424720650465245,equal_time
600519,贵州茅台,2026-05-07,8,10:50,10:58,5,1319.43,-0.001779059587183044,equal_time
600519,贵州茅台,2026-05-07,9,11:00,11:08,5,826.91,0.0011041518984656396,equal_time
600519,贵州茅台,2026-05-07,10,11:10,11:18,5,661.66,-0.00018151784956154095,equal_time
600519,贵州茅台,2026-05-07,11,11:20,11:28,5,621.74,-0.0006828532072034203,equal_time
600519,贵州茅台,2026-05-07,12,11:30,13:06,5,849.14,8.718928235478216e-05,equal_time
600519,贵州茅台,2026-05-07,13,13:08,13:16,5,1116.37,-0.00016711086203611967,equal_time
600519,贵州茅台,2026-05-07,14,13:18,13:26,5,1177.25,-0.0006105778517814382,equal_time
600519,贵州茅台,2026-05-07,15,13:28,13:36,5,1496.0,-0.000378218020559789,equal_time
600519,贵州茅台,2026-05-07,16,13:38,13:46,5,698.5999999999999,0.0006835241741442865,equal_time
600519,贵州茅台,2026-05-07,17,13:48,13:56,5,980.28,-0.0005816760840787895,equal_time
600519,贵州茅台,2026-05-07,18,13:58,14:06,5,1137.94,-0.0005821034704490436,equal_time
600519,贵州茅台,2026-05-07,19,14:08,14:16,5,1636.0,-0.0007353467565811595,equal_time
600519,贵州茅台,2026-05-07,20,14:18,14:28,5,2753.0,-0.0018370707864563622,equal_time
600519,贵州茅台,2026-05-07,21,14:30,14:38,5,1932.2200000000003,-0.0002554146789662488,equal_time
600519,贵州茅台,2026-05-07,22,14:40,14:48,5,1548.91,0.00110875068099459,equal_time
600519,贵州茅台,2026-05-07,23,14:50,14:56,4,1473.4,-0.00013128998661231982,equal_time
600519,贵州茅台,2026-05-08,0,09:30,09:38,5,3009.96,0.0033036515857433656,equal_time
600519,贵州茅台,2026-05-08,1,09:40,09:48,5,2275.42,-0.0014903757992085673,equal_time
600519,贵州茅台,2026-05-08,2,09:50,09:58,5,1803.7800000000002,0.003050297301093952,equal_time
600519,贵州茅台,2026-05-08,3,10:00,10:08,5,2005.0,-7.247496110517843e-05,equal_time
600519,贵州茅台,2026-05-08,4,10:10,10:18,5,1121.71,-0.001734112953832196,equal_time
600519,贵州茅台,2026-05-08,5,10:20,10:28,5,1262.38,-0.0016207139762271046,equal_time
600519,贵州茅台,2026-05-08,6,10:30,10:38,5,1042.1599999999999,-0.0005892954892260818,equal_time
600519,贵州茅台,2026-05-08,7,10:40,10:48,5,1105.78,-0.0010849984268529829,equal_time
600519,贵州茅台,2026-05-08,8,10:50,10:58,5,1169.7,-0.0003643650978551704,equal_time
600519,贵州茅台,2026-05-08,9,11:00,11:08,5,1288.63,-0.0005468525187669434,equal_time
600519,贵州茅台,2026-05-08,10,11:10,11:18,5,929.94,-2.9203636424587728e-05,equal_time
600519,贵州茅台,2026-05-08,11,11:20,11:28,5,816.5,6.561747268339619e-05,equal_time
600519,贵州茅台,2026-05-08,12,13:00,13:08,5,1115.9099999999999,0.000627021737255531,equal_time
600519,贵州茅台,2026-05-08,13,13:10,13:18,5,904.8399999999999,0.00038624694504908323,equal_time
600519,贵州茅台,2026-05-08,14,13:20,13:28,5,959.04,0.0006918976328025301,equal_time
600519,贵州茅台,2026-05-08,15,13:30,13:38,5,1042.29,-0.0013771052046087592,equal_time
600519,贵州茅台,2026-05-08,16,13:40,13:48,5,1027.65,0.0007215856833043155,equal_time
600519,贵州茅台,2026-05-08,17,13:50,13:58,5,815.99,-0.00048094344841816627,equal_time
600519,贵州茅台,2026-05-08,18,14:00,14:08,5,1987.8400000000001,-0.001225466943530138,equal_time
600519,贵州茅台,2026-05-08,19,14:10,14:18,5,1763.63,-2.1829056658190337e-05,equal_time
600519,贵州茅台,2026-05-08,20,14:20,14:28,5,1508.54,-2.1918474147154955e-05,equal_time
600519,贵州茅台,2026-05-08,21,14:30,14:38,5,1290.79,0.0009265718362393068,equal_time
600519,贵州茅台,2026-05-08,22,14:40,14:48,5,1156.82,-0.00013861054656158877,equal_time
600519,贵州茅台,2026-05-08,23,14:50,14:56,4,984.43,0.0006343129885449069,equal_time
600519,贵州茅台,2026-05-11,0,09:30,09:38,5,5917.84,-0.006379184722200338,equal_time
600519,贵州茅台,2026-05-11,1,09:40,09:48,5,3136.73,0.0022397674602335996,equal_time
600519,贵州茅台,2026-05-11,2,09:50,09:58,5,2411.7,0.0013078724644605263,equal_time
600519,贵州茅台,2026-05-11,3,10:00,10:08,5,1878.0,-0.0029966020276708727,equal_time
600519,贵州茅台,2026-05-11,4,10:10,10:18,5,2323.72,-0.0009154592006638043,equal_time
600519,贵州茅台,2026-05-11,5,10:20,10:28,5,3954.07,-0.001965480383839251,equal_time
600519,贵州茅台,2026-05-11,6,10:30,10:38,5,3411.88,-0.0003083104201257276,equal_time
600519,贵州茅台,2026-05-11,7,10:40,10:48,5,2589.2,-0.00026436854150421025,equal_time
600519,贵州茅台,2026-05-11,8,10:50,10:58,5,2443.42,0.0,equal_time
600519,贵州茅台,2026-05-11,9,11:00,11:08,5,1039.47,0.0012479821385542277,equal_time
600519,贵州茅台,2026-05-11,10,11:10,11:18,5,934.72,-4.406450255740837e-05,equal_time
600519,贵州茅台,2026-05-11,11,11:20,11:28,5,1468.0,-0.0008661962222777448,equal_time
600519,贵州茅台,2026-05-11,12,11:30,13:06,5,1767.04,-0.0001101755651881366,equal_time
