date,code,momentum20,bp
2016-03-31,601600.XSHG,-0.0494382022,0.5627778716
2016-03-31,601919.XSHG,-0.0328947368,0.3962436106
2016-03-31,002142.XSHE,0.0416141236,0.7648183556
2016-03-31,601009.XSHG,0.0294840295,0.8700948403
2016-03-31,002153.XSHE,0.215625,0.1436657759
2016-03-31,002146.XSHE,-0.1192810458,0.6536802196
2016-03-31,601169.XSHG,0.0117370892,0.8443093549
2016-03-31,601939.XSHG,0.0311418685,1.166452817
2016-03-31,601808.XSHG,-0.0139802632,0.7546600257
2016-03-31,601088.XSHG,-0.0067567568,1.0470107842
2016-03-31,601857.XSHG,0.0035714286,0.8471704507
2016-03-31,002195.XSHE,0.006741573,0.2369162975
2016-03-31,601390.XSHG,0.0368,0.6452029163
2016-03-31,002202.XSHE,0.056745182,0.3731621763
2016-03-31,601866.XSHG,-0.017721519,0.409048145
2016-03-31,601601.XSHG,0.0673344463,0.5609468783
2016-03-31,601099.XSHG,0.0765550239,0.360308424
2016-03-31,601899.XSHG,-0.0517241379,0.3908998515
2016-03-31,601898.XSHG,-0.0464037123,1.2298610257
2016-03-31,601958.XSHG,0.0235109718,0.5056634304
2016-03-31,601186.XSHG,0.0567375887,0.7335680751
2016-03-31,002230.XSHE,,
2016-03-31,002236.XSHE,0.1272084806,0.1497633739
2016-03-31,002252.XSHE,-0.020398482,0.1015919458
2016-03-31,002241.XSHE,0.0299145299,0.2301601915
2016-03-31,601668.XSHG,0.0355871886,0.8413967186
2016-03-31,601766.XSHG,0.0368020305,0.3467646855
2016-03-31,601788.XSHG,0.156424581,0.5111167902
2016-03-31,601727.XSHG,0.03926097,0.308033514
2016-03-31,002292.XSHE,0.1127572016,0.0735575367
2016-03-31,002294.XSHE,0.0501319261,0.1550940646
2016-03-31,600999.XSHG,0.1454033771,0.4653327129
2016-03-31,300002.XSHE,0.0722291407,0.2813176921
2016-03-31,601633.XSHG,0.0493150685,0.4604899613
2016-03-31,601888.XSHG,0.0631364562,0.2508906618
2016-03-31,601989.XSHG,0.1279620853,0.4464684347
2016-03-31,002304.XSHE,0.0437436419,0.227852716
2016-03-31,601618.XSHG,-0.0277777778,0.6313529895
2016-03-31,601117.XSHG,0.0428265525,0.8672274738
2016-03-31,300003.XSHE,0.0818826564,0.1486613049
2016-03-31,300017.XSHE,0.1042168675,0.1312180976
2016-03-31,300015.XSHE,0.0428134557,0.0814113471
2016-03-31,300024.XSHE,0.1610707804,0.1283697047
2016-03-31,300027.XSHE,0.1466445733,0.2553104575
2016-03-31,002353.XSHE,,
2016-03-31,002375.XSHE,0.1113013699,0.3829656863
2016-03-31,601688.XSHG,0.1256198347,0.6591523301
2016-03-31,601179.XSHG,0.0415800416,0.6399180905
2016-03-31,601106.XSHG,0.0526315789,0.3877020897
2016-03-31,002385.XSHE,0.0629800307,0.2671867903
2016-03-31,601158.XSHG,0.0788381743,0.364976824
2016-03-31,300058.XSHE,0.1626575029,0.2063344682
2016-03-31,002399.XSHE,0.0795385549,0.3570153517
2016-03-31,002410.XSHE,0.0216400911,0.1792757261
2016-03-31,300059.XSHE,0.2258652095,0.0994708153
2016-03-31,002415.XSHE,0.0547309833,0.1535390757
2016-03-31,002422.XSHE,0.0292921074,0.5253480431
2016-03-31,002456.XSHE,0.2164351852,0.2208139201
2016-03-31,300070.XSHE,0.0847212165,0.2992847095
2016-03-31,601118.XSHG,0.0050933786,0.3606853021
2016-03-31,002450.XSHE,0.1033085753,0.1730043943
2016-03-31,601718.XSHG,-0.0281214848,0.3528208023
2016-03-31,300124.XSHE,0.1134020619,0.1336648221
2016-03-31,002465.XSHE,0.0733519034,0.2336557783
2016-03-31,601018.XSHG,0.1380670611,0.359298649
2016-03-31,601288.XSHG,0.0382513661,1.0521885522
2016-03-31,300104.XSHE,,
2016-03-31,002470.XSHE,,
2016-03-31,601377.XSHG,0.0874233129,0.5194805195
2016-03-31,300133.XSHE,0.3090024331,0.2038237332
2016-03-31,002475.XSHE,-0.025466893,0.1502810255
2016-03-31,601098.XSHG,0.1140510949,0.3361909565
2016-03-31,601818.XSHG,0.0596330275,1.1626555052
2016-03-31,002500.XSHE,0.1563593932,0.4893086069
2016-03-31,600998.XSHG,0.0367504836,0.3011957471
2016-03-31,300144.XSHE,0.1471893491,0.1294163323
2016-03-31,300146.XSHE,0.2231481481,0.170674677
2016-03-31,601933.XSHG,0.0817941953,0.3358860674
2016-03-31,601216.XSHG,0.0836820084,0.365457004
2016-03-31,601258.XSHG,,
2016-03-31,601992.XSHG,-0.0079365079,0.7711289328
2016-03-31,002594.XSHE,0.0976600271,0.1998041919
2016-03-31,601901.XSHG,0.1283185841,0.5266761468
2016-03-31,300251.XSHE,0.160130719,0.2032561637
2016-03-31,601669.XSHG,0.0240295749,0.5575068295
2016-03-31,601225.XSHG,-0.0980392157,0.7118451025
2016-03-31,601555.XSHG,0.1482758621,0.4954664817
2016-03-31,601800.XSHG,0.0571736785,0.6476683938
2016-03-31,601928.XSHG,0.0408684547,0.350238162
2016-03-31,002673.XSHE,0.2987326494,0.1606993636
2016-03-31,601336.XSHG,0.1030405405,0.4569757346
2016-03-31,601231.XSHG,0.0570719603,0.3144950782
2016-03-31,300315.XSHE,0.0618921309,0.2347583163
2016-03-31,603000.XSHG,0.0612760581,0.131171625
2016-03-31,603993.XSHG,0.0063091483,0.2870428842
2016-03-31,603288.XSHG,0.1264855688,0.1053319008
2016-03-31,601608.XSHG,0.1367521368,0.370892367
2016-03-31,601238.XSHG,0.0697674419,0.2908498633
2016-03-31,601016.XSHG,0.0400943396,0.2649848959
2016-03-31,601969.XSHG,0.0944444444,0.1893043067
2016-03-31,000333.XSHE,0.0788555478,0.3738038278
2016-03-31,600023.XSHG,0.0149253731,0.7109847138
2016-03-31,002739.XSHE,,
2016-03-31,601211.XSHG,0.118694362,0.5677302146
2016-03-31,600958.XSHG,0.0467581047,0.3258815095
2016-03-31,601198.XSHG,0.2946283234,0.2010131061
2016-03-31,601021.XSHG,0.0247252747,0.1727235042
2016-03-31,600959.XSHG,0.0608782435,0.2732165788
2016-03-31,603885.XSHG,0.1198156682,0.1138692781
2016-03-31,601985.XSHG,0.0774410774,0.310587943
2016-03-31,002736.XSHE,0.1217838765,0.3321486697
2016-03-31,000166.XSHE,0.1085271318,0.3803438308
2016-03-31,001979.XSHE,-0.0785123967,0.3919724051
2016-04-29,000001.XSHE,-0.0069735007,1.108278843
2016-04-29,000002.XSHE,,
2016-04-29,000009.XSHE,-0.0036363636,0.2051071685
2016-04-29,000027.XSHE,-0.0671936759,0.8065166546
2016-04-29,000039.XSHE,-0.0512091038,0.6211565936
2016-04-29,000046.XSHE,-0.0844490216,0.3022335056
2016-04-29,000060.XSHE,-0.0589147287,0.314693017
2016-04-29,000061.XSHE,-0.0604304636,0.2310642821
2016-04-29,000063.XSHE,-0.0545585068,0.5077946478
2016-04-29,000069.XSHE,-0.0516934046,0.7029876977
2016-04-29,000100.XSHE,-0.0801393728,0.5626828719
2016-04-29,000156.XSHE,-0.1181192661,0.3416117241
2016-04-29,000157.XSHE,-0.065830721,1.1980352222
2016-04-29,000400.XSHE,0.059602649,0.409249028
2016-04-29,000402.XSHE,-0.0300546448,0.9442870633
2016-04-29,000413.XSHE,-0.0094594595,0.5052546483
2016-04-29,000415.XSHE,,
2016-04-29,000423.XSHE,-0.0535315985,0.2514584591
2016-04-29,000425.XSHE,-0.0430463576,0.8643042351
2016-04-29,000503.XSHE,0.2192872117,0.0515416095
2016-04-29,000538.XSHE,-0.0138010351,0.2232641215
2016-04-29,000539.XSHE,-0.0439121756,0.8036001286
2016-04-29,000540.XSHE,-0.0045045045,0.3898027598
2016-04-29,000559.XSHE,-0.0863177227,0.1259255528
2016-04-29,000568.XSHE,,
2016-04-29,000581.XSHE,-0.0407673861,0.651465798
2016-04-29,000598.XSHE,-0.0726915521,0.5086987486
2016-04-29,000623.XSHE,-0.0573099415,0.7723200494
2016-04-29,000625.XSHE,0.0156695157,0.4605960112
2016-04-29,000629.XSHE,,
2016-04-29,000630.XSHE,-0.0198412698,0.5279831045
2016-04-29,000651.XSHE,,
2016-04-29,000686.XSHE,-0.0806451613,0.5223841613
2016-04-29,000709.XSHE,0.0483870968,1.2876641772
2016-04-29,000712.XSHE,-0.1343910406,0.1987320893
2016-04-29,000725.XSHE,-0.0627802691,0.9231053263
2016-04-29,000728.XSHE,-0.0960451977,0.6004563468
2016-04-29,000729.XSHE,-0.029957204,0.630795433
2016-04-29,000738.XSHE,-0.0840925018,0.1557875058
2016-04-29,000750.XSHE,-0.0472440945,0.4213542325
2016-04-29,000768.XSHE,-0.0986522911,0.3082139004
2016-04-29,000776.XSHE,-0.0543228768,0.6445790899
2016-04-29,000778.XSHE,-0.0574162679,0.9157509158
2016-04-29,000783.XSHE,-0.0548112058,0.3460566841
2016-04-29,000792.XSHE,-0.0860046912,0.7016559079
2016-04-29,000793.XSHE,0.0022148394,0.4710981297
2016-04-29,000800.XSHE,-0.1070559611,0.425170068
2016-04-29,000825.XSHE,0.0,1.0707784559
2016-04-29,000826.XSHE,-0.0389036251,0.242124888
2016-04-29,000831.XSHE,-0.1761658031,0.1467588312
2016-04-29,000858.XSHE,0.0103896104,0.4288532464
2016-04-29,000876.XSHE,0.0365168539,0.5548773721
2016-04-29,000883.XSHE,-0.0542635659,0.7633587786
2016-04-29,000895.XSHE,0.0345937249,0.2026753141
2016-04-29,000898.XSHE,0.0196850394,1.4413375613
2016-04-29,000917.XSHE,,
2016-04-29,000937.XSHE,0.196013289,0.8246062505
2016-04-29,000963.XSHE,-0.0179398148,0.2058672156
2016-04-29,000983.XSHE,0.1358024691,0.602300789
2016-04-29,000999.XSHE,-0.0697827518,0.3737339762
2016-04-29,600000.XSHG,-0.0054884742,0.8318083514
2016-04-29,600005.XSHG,0.1374570447,0.847888757
2016-04-29,600008.XSHG,-0.0412698413,0.3661796477
2016-04-29,600009.XSHG,-0.0957597173,0.3997601439
2016-04-29,600010.XSHG,0.028708134,0.4758053005
2016-04-29,600011.XSHG,-0.0613207547,0.7369196758
2016-04-29,600015.XSHG,0.0017482517,1.082837033
2016-04-29,600016.XSHG,0.0204918033,0.8796622097
2016-04-29,600019.XSHG,0.0611620795,1.2370113805
2016-04-29,600021.XSHG,-0.0711422846,0.4563917667
2016-04-29,600028.XSHG,0.0223048327,1.1640088465
2016-04-29,600029.XSHG,-0.0397350993,0.6549646319
2016-04-29,600030.XSHG,-0.0766423358,0.6984703499
2016-04-29,600031.XSHG,-0.0522088353,0.575937338
2016-04-29,600036.XSHG,0.1023622047,0.8469551961
2016-04-29,600038.XSHG,-0.0912621359,0.2836638017
2016-04-29,600050.XSHG,-0.079787234,0.9203865624
2016-04-29,600060.XSHG,0.0144822592,0.5621767484
2016-04-29,600066.XSHG,0.0582191781,0.2184264558
2016-04-29,600068.XSHG,-0.0173410405,0.7425007425
2016-04-29,600085.XSHG,-0.0759867208,0.1930278346
2016-04-29,600089.XSHG,-0.0426716141,0.7547169811
2016-04-29,600100.XSHG,-0.0459677419,0.4873531849
2016-04-29,600104.XSHG,0.0140949555,0.7809449434
2016-04-29,600109.XSHG,-0.0953436807,0.4142330475
2016-04-29,600111.XSHG,0.0588716271,0.1705786026
2016-04-29,600115.XSHG,0.0017035775,0.4693293284
2016-04-29,600118.XSHG,-0.0954308849,0.1187817741
2016-04-29,600150.XSHG,-0.096200485,0.5607267018
2016-04-29,600153.XSHG,,
2016-04-29,600157.XSHG,0.1276041667,0.4108125873
2016-04-29,600166.XSHG,-0.0449438202,1.0716964956
2016-04-29,600170.XSHG,-0.0547445255,0.6340752013
2016-04-29,600177.XSHG,0.002247191,0.6446206408
2016-04-29,600188.XSHG,-0.0066006601,0.6686726847
2016-04-29,600196.XSHG,-0.0311630495,0.4186728072
2016-04-29,600208.XSHG,-0.0882352941,0.6918978759
2016-04-29,600221.XSHG,-0.0322580645,0.8639308855
2016-04-29,600252.XSHG,-0.0498866213,0.3097509602
2016-04-29,600256.XSHG,0.0330033003,0.4498425551
2016-04-29,600271.XSHG,-0.0486725664,0.1641685683
2016-04-29,600276.XSHG,-0.0119465917,0.1163629593
2016-04-29,600309.XSHG,0.1064049587,0.3322259136
2016-04-29,600315.XSHG,-0.0753302392,0.3059881889
2016-04-29,600317.XSHG,-0.1464646465,0.4364715639
2016-04-29,600332.XSHG,-0.0359342916,0.3113518899
2016-04-29,600340.XSHG,0.0366624526,0.270343336
2016-04-29,600350.XSHG,-0.0306406685,0.8735150245
2016-04-29,600352.XSHG,-0.1181923523,0.4535764503
2016-04-29,600362.XSHG,-0.0169765562,0.9560229446
2016-04-29,600369.XSHG,-0.0524193548,0.3971563605
2016-04-29,600372.XSHG,-0.0397035469,0.1716060611
2016-04-29,600373.XSHG,0.0754310345,0.3500665126
2016-04-29,600383.XSHG,0.0445292621,0.6175889328
2016-04-29,600398.XSHG,-0.0685714286,0.1921672624
2016-04-29,600406.XSHG,-0.0297029703,0.2185553491
2016-04-29,600415.XSHG,-0.0775988287,0.2425889088
2016-04-29,600485.XSHG,,
2016-04-29,600489.XSHG,0.0588888889,0.2972474883
2016-04-29,600518.XSHG,-0.0489709013,0.2582577929
2016-04-29,600519.XSHG,0.0143919405,0.2180882385
2016-04-29,600535.XSHG,-0.0928697183,0.1916957405
2016-04-29,600547.XSHG,0.16,0.2243711997
2016-04-29,600549.XSHG,0.2360060514,0.2605931099
2016-04-29,600570.XSHG,-0.0643402399,0.0684060033
2016-04-29,600578.XSHG,-0.0321715818,0.7306736811
2016-04-29,600583.XSHG,0.0276872964,0.7198387561
2016-04-29,600585.XSHG,-0.0422778257,0.8349336228
2016-04-29,600588.XSHG,-0.0772626932,0.1909453705
2016-04-29,600600.XSHG,0.012161632,0.432975407
2016-04-29,600633.XSHG,-0.088772846,0.2282531784
2016-04-29,600637.XSHG,-0.1044267877,0.3741114852
2016-04-29,600642.XSHG,-0.0274599542,0.9026900162
2016-04-29,600648.XSHG,-0.0809614168,0.4443851931
2016-04-29,600649.XSHG,-0.0441064639,0.4629415305
2016-04-29,600660.XSHG,-0.0361663653,0.472433505
2016-04-29,600663.XSHG,,
2016-04-29,600674.XSHG,-0.0107526882,0.481579581
2016-04-29,600688.XSHG,-0.0150659134,0.2896032436
2016-04-29,600690.XSHG,-0.0170940171,0.468164794
2016-04-29,600703.XSHG,-0.0087489064,0.3293265273
2016-04-29,600705.XSHG,-0.0801526718,0.4016709512
2016-04-29,600717.XSHG,-0.0819672131,0.9313588526
2016-04-29,600718.XSHG,-0.0489160645,0.2995626385
2016-04-29,600739.XSHG,-0.0994542147,0.7216569243
2016-04-29,600741.XSHG,-0.0186457311,0.7631257631
2016-04-29,600783.XSHG,-0.0801781737,0.2016901636
2016-04-29,600795.XSHG,-0.0408163265,0.852442247
2016-04-29,600804.XSHG,-0.109922179,0.2153084293
2016-04-29,600820.XSHG,0.1075630252,0.5930494603
2016-04-29,600827.XSHG,-0.06885759,0.6718172657
2016-04-29,600837.XSHG,0.0515638208,0.6267234896
2016-04-29,600839.XSHG,-0.0771276596,0.7146430358
2016-04-29,601607.XSHG,0.0560283688,0.6342360627
2016-04-29,600863.XSHG,-0.0692307692,0.5501155243
2016-04-29,600867.XSHG,0.0451448041,0.091420213
2016-04-29,600873.XSHG,,
2016-04-29,600875.XSHG,-0.0798403194,0.9549274255
2016-04-29,600886.XSHG,-0.0516605166,0.5988741167
2016-04-29,600887.XSHG,0.0311942959,0.1892971397
2016-04-29,600893.XSHG,-0.0778332895,0.2104155708
2016-04-29,600895.XSHG,-0.072361809,0.2408825938
2016-04-29,600900.XSHG,0.0033936652,0.5868200223
2016-04-29,002007.XSHE,0.0541376643,0.1331611116
2016-04-29,002008.XSHE,-0.0221579961,0.2090475792
2016-04-29,002024.XSHE,-0.0253393665,0.3665554782
2016-04-29,002038.XSHE,0.1902097902,0.1920712969
2016-04-29,600027.XSHG,-0.0654911839,0.8456659619
2016-04-29,601988.XSHG,-0.0147058824,1.2659830358
2016-04-29,600048.XSHG,-0.0359937402,0.7571168988
2016-04-29,601006.XSHG,-0.0465116279,0.9376465073
2016-04-29,002065.XSHE,,
2016-04-29,601111.XSHG,-0.0077160494,0.6973500697
2016-04-29,601699.XSHG,0.0290456432,0.8039231449
2016-04-29,601398.XSHG,-0.0075757576,1.1748120301
2016-04-29,600018.XSHG,-0.1144859813,0.5238893546
2016-04-29,002081.XSHE,-0.1041237113,0.3369272237
2016-04-29,601872.XSHG,-0.0169491525,0.511796919
2016-04-29,601991.XSHG,-0.0140056022,0.8172605427
2016-04-29,601333.XSHG,0.0505617978,0.9318796012
2016-04-29,601628.XSHG,-0.0912178554,0.5003502452
2016-04-29,601166.XSHG,0.0374753452,0.9896091044
2016-04-29,601318.XSHG,0.0072680633,0.5936479668
2016-04-29,002129.XSHE,,
2016-04-29,000338.XSHE,-0.0066006601,0.98697197
2016-04-29,601998.XSHG,-0.0332480818,1.1440338634
2016-04-29,601328.XSHG,-0.0365853659,1.3484358145
2016-04-29,601600.XSHG,-0.0401891253,0.5843169335
2016-04-29,601919.XSHG,-0.0646258503,0.3883947644
2016-04-29,002142.XSHE,0.0399515738,0.7756146746
2016-04-29,601009.XSHG,0.0429594272,0.8670770832
2016-04-29,002153.XSHE,-0.1002570694,0.1588360494
2016-04-29,002146.XSHE,-0.0463821892,0.6952169077
2016-04-29,601169.XSHG,0.0232018561,0.8556515787
2016-04-29,601939.XSHG,-0.033557047,1.2062726176
2016-04-29,601808.XSHG,0.0100083403,0.7318501171
2016-04-29,601088.XSHG,0.0503401361,0.9960159363
2016-04-29,601857.XSHG,-0.024911032,0.8611039352
2016-04-29,002195.XSHE,-0.1071428571,0.2698618307
2016-04-29,601390.XSHG,-0.0709876543,0.6943480072
2016-04-29,002202.XSHE,-0.0395136778,0.3969829297
2016-04-29,601866.XSHG,-0.0592783505,0.3537443843
2016-04-29,601601.XSHG,0.0521376434,0.5329070077
2016-04-29,601099.XSHG,-0.0511111111,0.3835385264
2016-04-29,601899.XSHG,-0.0218181818,0.3982001354
2016-04-29,601898.XSHG,0.00486618,1.2165450122
2016-04-29,601958.XSHG,-0.0275650842,0.5151187349
2016-04-29,601186.XSHG,-0.067114094,0.7869058861
2016-04-29,002230.XSHE,,
2016-04-29,002236.XSHE,-0.0321316614,0.1641470101
2016-04-29,002252.XSHE,-0.0203389831,0.1050530518
2016-04-29,002241.XSHE,0.1203319502,0.2105351804
2016-04-29,601668.XSHG,-0.0343642612,0.913492281
2016-04-29,601766.XSHG,-0.0771113831,0.3826872297
2016-04-29,601788.XSHG,-0.0911835749,0.5888934692
2016-04-29,601727.XSHG,-0.1277777778,0.3529453288
2016-04-29,002292.XSHE,-0.1706114398,0.1003552576
2016-04-29,002294.XSHE,-0.0100502513,0.1474643505
2016-04-29,600999.XSHG,-0.0647010647,0.4828352083
2016-04-29,300002.XSHE,-0.0336817654,0.292423312
2016-04-29,601633.XSHG,-0.0704960836,0.5272871078
2016-04-29,601888.XSHG,-0.035440613,0.2765333776
2016-04-29,601989.XSHG,-0.1232492997,0.4924652812
2016-04-29,002304.XSHE,0.0122807018,0.2492273951
2016-04-29,601618.XSHG,-0.0542857143,0.6692096634
2016-04-29,601117.XSHG,-0.0574948665,0.9683354314
2016-04-29,300003.XSHE,-0.0536352801,0.1394000223
2016-04-29,300017.XSHE,0.095471904,0.1220434963
2016-04-29,300015.XSHE,0.0674486804,0.0804660594
2016-04-29,300024.XSHE,0.0250097694,0.1285363565
2016-04-29,300027.XSHE,-0.0137283237,0.2494761002
2016-04-29,002353.XSHE,0.0652962515,0.4358058049
2016-04-29,002375.XSHE,-0.157164869,0.4616592032
2016-04-29,601688.XSHG,0.0176211454,0.6463706289
2016-04-29,601179.XSHG,-0.0299401198,0.6426735219
2016-04-29,601106.XSHG,-0.1274193548,0.4123031253
2016-04-29,002385.XSHE,-0.1156069364,0.3071536075
2016-04-29,601158.XSHG,-0.1076923077,0.3808073115
2016-04-29,300058.XSHE,0.0266009852,0.2389886002
2016-04-29,002399.XSHE,-0.0337457818,0.3611933829
2016-04-29,002410.XSHE,-0.0312151616,0.1729654934
2016-04-29,300059.XSHE,,
2016-04-29,002415.XSHE,-0.0114335972,0.1647527884
2016-04-29,002422.XSHE,0.0703557312,0.4903643407
2016-04-29,002456.XSHE,-0.0371075167,0.2332307118
2016-04-29,300070.XSHE,0.0373831776,0.2714219798
2016-04-29,601118.XSHG,0.0084459459,0.3362927092
2016-04-29,002450.XSHE,0.0299877601,0.1757129553
2016-04-29,601718.XSHG,-0.1377314815,0.4167534903
2016-04-29,300124.XSHE,-0.0420875421,0.1444231019
2016-04-29,002465.XSHE,-0.0908304498,0.2579646588
2016-04-29,601018.XSHG,-0.1386481802,0.4167187565
2016-04-29,601288.XSHG,-0.0210526316,1.166180758
2016-04-29,300104.XSHE,,
2016-04-29,002470.XSHE,0.0211640212,0.3326016098
2016-04-29,601377.XSHG,-0.0705218618,0.5427408412
2016-04-29,300133.XSHE,-0.0260223048,0.2151601868
2016-04-29,002475.XSHE,-0.0348432056,0.1616971735
2016-04-29,601098.XSHG,-0.0802620803,0.3759963904
2016-04-29,601818.XSHG,-0.0303030303,1.1946004062
2016-04-29,002500.XSHE,0.0211907164,0.3615328995
2016-04-29,600998.XSHG,0.0578358209,0.2918004085
2016-04-29,300144.XSHE,-0.0651192779,0.1461795963
2016-04-29,300146.XSHE,-0.1506434519,0.2159967168
2016-04-29,601933.XSHG,-0.0487804878,0.352833251
2016-04-29,601216.XSHG,0.0193050193,0.374475734
2016-04-29,601258.XSHG,-0.0921052632,0.6762239654
2016-04-29,601992.XSHG,-0.0613333333,0.8257638315
2016-04-29,002594.XSHE,0.0831571529,0.1857734678
2016-04-29,601901.XSHG,-0.0522875817,0.5684725144
2016-04-29,300251.XSHE,,
2016-04-29,601669.XSHG,,
2016-04-29,601225.XSHG,0.1195652174,0.6366993506
2016-04-29,601555.XSHG,-0.0820820821,0.5363655868
2016-04-29,601800.XSHG,-0.0663265306,0.6972042111
2016-04-29,601928.XSHG,-0.0846625767,0.3946485655
2016-04-29,002673.XSHE,-0.126394052,0.1849215008
2016-04-29,601336.XSHG,-0.0162327718,0.4646408326
2016-04-29,601231.XSHG,-0.073943662,0.3285474915
2016-04-29,300315.XSHE,-0.0674437968,0.259000259
2016-04-29,603000.XSHG,-0.0273809524,0.1424399972
2016-04-29,603993.XSHG,,
2016-04-29,603288.XSHG,-0.0467219292,0.0814962715
2016-04-29,601608.XSHG,0.0864661654,0.3407155026
2016-04-29,601238.XSHG,0.0861513688,0.2838087129
2016-04-29,601016.XSHG,-0.0975056689,0.2926029963
2016-04-29,601969.XSHG,-0.0143824027,0.189483657
2016-04-29,000333.XSHE,0.0407503234,0.3218745977
2016-04-29,600023.XSHG,-0.0269607843,0.7685213649
2016-04-29,002739.XSHE,,
2016-04-29,601211.XSHG,-0.0729442971,0.6198090988
2016-04-29,600958.XSHG,-0.1101846337,0.354295837
2016-04-29,601198.XSHG,-0.1010058676,0.2236335987
2016-04-29,601021.XSHG,-0.003798034,0.1867030115
2016-04-29,600959.XSHG,-0.0489181562,0.2924831822
2016-04-29,603885.XSHG,0.0523221634,0.125629719
2016-04-29,601985.XSHG,-0.0828125,0.3502995061
2016-04-29,002736.XSHE,-0.0665137615,0.353369377
2016-04-29,000166.XSHE,-0.0559440559,0.4009462331
2016-04-29,001979.XSHE,-0.0556053812,0.4221546775
2016-05-31,000001.XSHE,-0.0125,1.095890411
2016-05-31,000002.XSHE,,
2016-05-31,000009.XSHE,-0.0951821387,0.2188662727
2016-05-31,000027.XSHE,-0.0602910603,0.7982120051
2016-05-31,000039.XSHE,-0.0339233038,0.6328713373
2016-05-31,000046.XSHE,-0.0033185841,0.2983204558
2016-05-31,000060.XSHE,-0.0897435897,0.336462434
2016-05-31,000061.XSHE,0.0042844901,0.2214250919
2016-05-31,000063.XSHE,-0.0569526627,0.524383849
2016-05-31,000069.XSHE,-0.0239410681,0.6956037841
2016-05-31,000100.XSHE,-0.0509090909,0.5693139767
2016-05-31,000156.XSHE,-0.0358265242,0.3426769927
2016-05-31,000157.XSHE,-0.0462046205,1.2325896709
2016-05-31,000400.XSHE,-0.1163092917,0.4263665046
2016-05-31,000402.XSHE,0.0886426593,0.8395600705
2016-05-31,000413.XSHE,0.0267737617,0.4829284783
2016-05-31,000415.XSHE,,
2016-05-31,000423.XSHE,-0.010529019,0.2319808848
2016-05-31,000425.XSHE,-0.0644067797,0.9046499005
2016-05-31,000503.XSHE,0.3257448945,0.037849254
2016-05-31,000538.XSHE,0.006822058,0.2066030329
2016-05-31,000539.XSHE,-0.0743801653,0.8157272208
2016-05-31,000540.XSHE,-0.0874439462,0.4232445931
2016-05-31,000559.XSHE,-0.0596727623,0.1303594009
2016-05-31,000568.XSHE,0.0440871369,0.3148317224
2016-05-31,000581.XSHE,-0.0690495532,0.6538084341
2016-05-31,000598.XSHE,-0.0433884298,0.5181615628
2016-05-31,000623.XSHE,-0.0030284676,0.756486875
2016-05-31,000625.XSHE,-0.0952380952,0.5034739704
2016-05-31,000629.XSHE,,
2016-05-31,000630.XSHE,-0.072,0.5572272373
2016-05-31,000651.XSHE,,
2016-05-31,000686.XSHE,-0.0169946333,0.4987531172
2016-05-31,000709.XSHE,-0.1368821293,1.4662756598
2016-05-31,000712.XSHE,-0.0167101828,0.1996486184
2016-05-31,000725.XSHE,-0.0234741784,0.9266123054
2016-05-31,000728.XSHE,-0.0072815534,0.587130108
2016-05-31,000729.XSHE,0.0821529745,0.5636025475
2016-05-31,000738.XSHE,-0.1001478197,0.166405964
2016-05-31,000750.XSHE,0.0096153846,0.4081632653
2016-05-31,000768.XSHE,-0.0381282496,0.3096358682
